picture_url,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,accommodates,latitude,longitude,bedrooms,beds,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_accuracy,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,host_response_rate_percent,host_since_timestamp,50_percent_or_more_booking,30_day_avail_percentage,has_wifi,has_shampoo,has_smoke alarm,has_hair dryer,has_heating,has_long term stays allowed,has_carbon monoxide alarm,has_kitchen,has_washer,has_hangers,has_essentials,has_air conditioning,has_free parking on premises,entire_space,"neighbourhood_Austin , Texas, United States","neighbourhood_Austin, Texas, United States","neighbourhood_Austin, Tx, United States","neighbourhood_Austin, United States","neighbourhood_Bee Cave, Texas, United States","neighbourhood_Bouldin, Austin, Texas, United States","neighbourhood_Buda, Texas, United States","neighbourhood_Cedar Park, Texas, United States","neighbourhood_Del Valle, Texas, United States","neighbourhood_Dripping Springs, Texas, United States","neighbourhood_Lago Vista, Texas, United States","neighbourhood_Lakeway, Texas, United States","neighbourhood_Leander, Texas, United States","neighbourhood_Manchaca, Texas, United States","neighbourhood_Manor, Austin, Texas, United States","neighbourhood_Pflugerville, Texas, United States","neighbourhood_Rollingwood, Texas, United States","neighbourhood_Round Rock, Texas, United States","neighbourhood_Sunset Valley, Texas, United States","neighbourhood_The Hills, Texas, United States",neighbourhood_United States,"neighbourhood_Volente, Texas, United States","neighbourhood_West Lake Hills, Texas, United States","neighbourhood_Westlake Hills, Austin, Texas, United States"
https://a0.muscache.com/pictures/65029351/1f2843bb_original.jpg,0,1.0,1.0,1,1,4,30.26169,-97.77364,2.0,2.0,550.0,1,1125,0,0,0,0,0,0,0,0,4.95,0,1,1,0,0,0.9654504259561356,1422511200.0,0,0.0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
https://a0.muscache.com/pictures/bb44f4ff-eba3-4f81-a762-090b2ab8f6d7.jpg,0,1.0,1.0,1,1,6,30.30083,-97.68571,3.0,3.0,140.0,2,14,0,0,0,0,0,6,0,0,5.0,0,1,1,0,0,0.9654504259561356,1422511200.0,0,0.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://a0.muscache.com/pictures/67093165/f81a7f08_original.jpg,0,1.0,1.0,1,0,4,30.24755,-97.7474,2.0,2.0,110.0,2,1125,1,0,0,0,0,2,0,0,5.0,0,1,1,0,0,0.9654504259561356,1422511200.0,0,0.0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://a0.muscache.com/pictures/e976e73e-38a9-4f50-a97f-03c8351affbb.jpg,0,1.0,1.0,1,1,8,30.1873,-97.77809,3.0,3.0,325.0,2,7,1,0,0,0,0,1,0,0,5.0,0,1,1,0,0,0.9654504259561356,1348203600.0,0,0.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://a0.muscache.com/pictures/8d79fca7-0814-4d26-8129-758988d27e28.jpg,0,1.0,1.0,1,1,4,30.27859,-97.71755,2.0,2.0,300.0,2,1125,1,24,54,84,359,2,1,0,5.0,0,1,0,1,0,0.9654504259561356,1417500000.0,1,0.8,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://a0.muscache.com/pictures/89f066fa-3564-427f-bd1d-2e0d86b923ba.jpg,0,1.0,1.0,1,1,12,30.24259,-97.78476,3.0,10.0,516.0,3,32,1,19,35,49,120,123,36,0,4.97,0,1,1,0,0,0.9654504259561356,1421906400.0,1,0.6333333333333333,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://a0.muscache.com/pictures/65985340/a379a4cb_original.jpg,0,1.0,1.0,1,1,9,30.28875,-97.71433,3.0,4.0,700.0,4,1125,0,0,0,0,0,0,0,0,4.95,0,1,1,0,0,0.9654504259561356,1289887200.0,0,0.0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://a0.muscache.com/pictures/70083020/384f304b_original.jpg,0,1.0,1.0,1,1,2,30.27505,-97.7587,2.0,1.0,500.0,2,10,0,0,0,0,0,2,0,0,4.5,0,1,1,0,0,0.9654504259561356,1422856800.0,0,0.0,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://a0.muscache.com/pictures/66462127/1cc4ae44_original.jpg,0,1.0,1.0,1,1,4,30.18627,-97.81457,1.0,2.0,100.0,5,15,0,0,0,0,0,1,0,0,5.0,0,1,0,1,0,0.9654504259561356,1422856800.0,0,0.0,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://a0.muscache.com/pictures/70027542/a09002f0_original.jpg,0,1.0,1.0,1,0,4,30.26632,-97.73543,1.0,1.0,900.0,1,1125,0,0,0,0,0,0,0,0,4.95,0,1,1,0,0,0.9654504259561356,1421388000.0,0,0.0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
